ACK_ID,ROW_ORDER,PEN_CONTRIB_EMPLR_NAME,PEN_CONTRIB_EMPLR_EIN,PEN_CONTRIB_EMPLR_AMT,PEN_CONTRIB_EMPLR_CBA_EXP_IND,PEN_CONTRIB_EMPLR_CBA_EXP_DATE,PEN_CONTR_EMPLR_MULTI_RATE_IND,PEN_CONTR_EMPLR_MULTI_RATE_AMT,PEN_CONTRIB_EMPLR_BASE_CD,PEN_CONTR_EMPLR_OTH_BASE_TEXT
"20140731162316P040028152557001",4,"ARENA MANAGEMENT HOLDINGS LLC","383609030",33316,,"2018-07-31",,0,"4","7% OF COMPENSATION"
"20140731162316P040028152557001",3,"LIVE NATION NEDCO, INC","310537080",39119,,"2014-10-31",,0,"4","6% OF COMPENSATION"
"20140731162316P040028152557001",2,"CINCINNATI STAGE EMPLOYEES LOCAL 5","310329926",74175,,"2014-09-30",,0,"4","6% OF COMPENSATION"
"20140731162316P040028152557001",1,"CINCINNATI ARTS ASSOCIATION","311310265",120021,,"2016-08-31",,0,"4","6% OF COMPENSATION"
"20140731163031P040067669841001",1,,,,"0",,"0",,,
"20140731230133P040028331357001",1,,,,"0",,"0",,,
"20140731230154P040028331485001",1,,,,"0",,"0",,,
"20140731231516P040068153745001",1,,,,"0",,"0",,,
"20140801151016P040021729151001",1,,,,"0",,"0",,,
"20140731163123P040067671633001",1,,,,"0",,"0",,,
"20140731235809P040028339517001",1,,,,"0",,"0",,,
"20140731114120P040027946941001",1,,,,"0",,"0",,,
"20140731151458P040021212799001",1,,,,"0",,"0",,,
"20140804154147P040003612473001",4,"WESTOIL MARINE SERVICES","911913474",198422,,"2017-11-29",,3.2,"1",
"20140804154147P040003612473001",3,"SAUSE BROTHERS OCEAN TOWING CO.","931258785",234658,,"2016-10-08","1",,"1",
"20140804154147P040003612473001",2,"MANSON CONSTRUCTION","910306160",159859,,"2014-05-31",,4.7,"1",
"20140804154147P040003612473001",1,"FOSS MARITIME","952634085",1123107,"1","2017-06-30","1",,"1",
"20140731114211P030021921439001",1,,,,"0",,"0",,,
"20140731135526P030065707607001",4,"POWER SOLUTIONS","522100793",2432132,,"2015-05-31","1",,,
"20140731135526P030065707607001",3,"TRULAND SYSTEMS","521073464",2335242,,"2015-05-31","1",,,
"20140731135526P030065707607001",2,"FREESTATE ELECTRIC","521343348",1789439,,"2015-05-31","1",,,
"20140731135526P030065707607001",1,"DYNALECTRIC","520973205",2091344,,"2015-05-31","1",,,
"20140731144038P040028114349001",6,,,,"0",,"0",,,
"20140731144038P040028114349001",5,,,,"0",,"0",,,
"20140731144038P040028114349001",4,,,,"0",,"0",,,
"20140731144038P040028114349001",3,,,,"0",,"0",,,
"20140731144038P040028114349001",2,,,,"0",,"0",,,
"20140731144038P040028114349001",1,,,,"0",,"0",,,
"20140731151517P030022221247010",8,"T & C INSULATIONS INC.","382393895",96493,,"2023-06-30","1",,"1",
"20140731151517P030022221247010",7,"MID-MICHIGAN MECH INSULATION","203830377",112565,,"2023-06-30","1",,"1",
"20140731151517P030022221247010",6,"HICKMAN INDUSTRIAL INSULATION","383101280",125552,,"2023-06-30","1",,"1",
"20140731151517P030022221247010",5,"N B PROCESSING, INC","382964796",148220,,"2023-06-30","1",,"1",
"20140731151517P030022221247010",4,"LAKE STATE INSULATION, INC.","383221773",185063,,"2023-06-30","1",,"1",
"20140731151517P030022221247010",3,"ADVANCED INDUSTRIAL SERVICES","233085675",187556,,"2023-06-30","1",,"1",
"20140731151517P030022221247010",2,"TICON, INC.","381995024",212340,,"2023-06-30","1",,"1",
"20140731151517P030022221247010",1,"MECHANICAL & INDUSTRIAL INSUL","383092139",216236,,"2023-06-30","1",,"1",
"20140731151848P030022227455001",6,,,,"0",,"0",,,
"20140731151848P030022227455001",5,,,,"0",,"0",,,
"20140731151848P030022227455001",4,,,,"0",,"0",,,
"20140731151848P030022227455001",3,,,,"0",,"0",,,
"20140731151848P030022227455001",2,,,,"0",,"0",,,
"20140731151848P030022227455001",1,,,,"0",,"0",,,
"20140731171254P040067735553001",6,,,,"0",,"0",,,
"20140731171254P040067735553001",5,,,,"0",,"0",,,
"20140731171254P040067735553001",4,,,,"0",,"0",,,
"20140731171254P040067735553001",3,,,,"0",,"0",,,
"20140731171254P040067735553001",2,,,,"0",,"0",,,
"20140731171254P040067735553001",1,,,,"0",,"0",,,
"20140804163134P030024233535001",1,,,,"0",,"0",,,
"20140804163149P040071169655001",1,,,,"0",,"0",,,
"20140804163202P040071170167001",1,,,,"0",,"0",,,
"20140730141817P030005427589001",1,,,,"0",,"0",,,
"20140731084439P030021744191001",1,,,,"0",,"0",,,
"20140731103353P030067654113001",1,,,,"0",,"0",,,
"20140731111335P030065495191001",6,,,,"0",,"0",,,
"20140731111335P030065495191001",5,,,,"0",,"0",,,
"20140731111335P030065495191001",4,,,,"0",,"0",,,
"20140731111335P030065495191001",3,,,,"0",,"0",,,
"20140731111335P030065495191001",2,,,,"0",,"0",,,
"20140731111335P030065495191001",1,,,,"0",,"0",,,
"20140730142124P040020773279001",1,,,,"0",,"0",,,
"20140730142251P040020774095001",1,,,,"0",,"0",,,
"20140730160039P040027189133001",1,,,,"0",,"0",,,
"20140730173051P040020871375001",1,,,,"0",,"0",,,
"20140730173312P040020873983001",1,,,,"0",,"0",,,
"20140730194850P040027315469001",1,,,,"0",,"0",,,
"20140730195306P030064505447001",1,,,,"0",,"0",,,
"20140731080007P040027799165003",2,"SUPERIOR ELECTRIC OF LANSING","381819639",798687,,"2014-06-02","1",,,
"20140731080007P040027799165003",1,"NEWKIRK ELECTRIC ASSOCIATES INC","381717811",1011521,,"2014-06-02","1",,,
"20140730124020P030003453849001",1,,,,"0",,"0",,,
"20140731085127P040021103295001",1,,,,"0",,"0",,,
"20140731085151P040021103343001",1,,,,"0",,"0",,,
"20140731085425P030021748335001",6,,,,"0",,"0",,,
"20140731085425P030021748335001",5,,,,"0",,"0",,,
"20140731085425P030021748335001",4,,,,"0",,"0",,,
"20140731085425P030021748335001",3,,,,"0",,"0",,,
"20140731085425P030021748335001",2,,,,"0",,"0",,,
"20140731085425P030021748335001",1,,,,"0",,"0",,,
"20140730115930P030021021551001",6,,,,"0",,"0",,,
"20140730115930P030021021551001",5,,,,"0",,"0",,,
"20140730115930P030021021551001",4,,,,"0",,"0",,,
"20140730115930P030021021551001",3,,,,"0",,"0",,,
"20140730115930P030021021551001",2,,,,"0",,"0",,,
"20140730115930P030021021551001",1,,,,"0",,"0",,,
"20140730153439P030021333967001",1,,,,"0",,"0",,,
"20140730160550P030021353055001",1,,,,"0",,"0",,,
"20140730160550P040027193373001",1,,,,"0",,"0",,,
"20140730160656P030021353919001",1,,,,"0",,"0",,,
"20140730174935P030066467393001",1,,,,"0",,"0",,,
"20140730175753P040063784055001",1,,,,"0",,"0",,,
"20140731093717P040021116863001",6,,,,"0",,"0",,,
"20140731093717P040021116863001",5,,,,"0",,"0",,,
"20140731093717P040021116863001",4,,,,"0",,"0",,,
"20140731093717P040021116863001",3,,,,"0",,"0",,,
"20140731093717P040021116863001",2,,,,"0",,"0",,,
"20140731093717P040021116863001",1,,,,"0",,"0",,,
"20140730135356P030021184463001",1,,,,"0",,"0",,,
"20140730164123P030025108765001",1,,,,"0",,"0",,,
"20140730175915P040027254461001",1,,,,"0",,"0",,,
"20140731080503P030025335549001",1,,,,"0",,"0",,,
"20140731094202P040064681735001",1,,,,"0",,"0",,,
"20140730135433P040020759327001",1,,,,"0",,"0",,,
"20140730143014P030024992269006",3,"AGGREGATE INDUSTRIES","841469089",574303,,"2016-04-30",,241,"2",
"20140730143014P030024992269006",2,"ADVANCE DISPOSAL","760839612",626478,,"2018-09-30",,221.95,"2",
"20140730143014P030024992269006",1,"WASTE MANAGEMENT","362660859",1120237,,"2018-09-30",,221.95,"2",
"20140730150713P030021322639001",6,,,,"0",,"0",,,
"20140730150713P030021322639001",5,,,,"0",,"0",,,
"20140730150713P030021322639001",4,,,,"0",,"0",,,
"20140730150713P030021322639001",3,,,,"0",,"0",,,
"20140730150713P030021322639001",2,,,,"0",,"0",,,
"20140730150713P030021322639001",1,,,,"0",,"0",,,
"20140730205327P030066753137001",1,,,,"0",,"0",,,
"20140731090134P030067530385001",6,,,,"0",,"0",,,
"20140731090134P030067530385001",5,,,,"0",,"0",,,
"20140731090134P030067530385001",4,,,,"0",,"0",,,
"20140731090134P030067530385001",3,,,,"0",,"0",,,
"20140731090134P030067530385001",2,,,,"0",,"0",,,
"20140731090134P030067530385001",1,,,,"0",,"0",,,
"20140731094459P040064688711001",1,,,,"0",,"0",,,
"20140731101306P030005550357001",1,,,,"0",,"0",,,
"20140730143437P040020776671001",6,,,,"0",,"0",,,
"20140730143437P040020776671001",5,,,,"0",,"0",,,
"20140730143437P040020776671001",4,,,,"0",,"0",,,
"20140730143437P040020776671001",3,,,,"0",,"0",,,
"20140730143437P040020776671001",2,,,,"0",,"0",,,
"20140730143437P040020776671001",1,,,,"0",,"0",,,
"20140730153859P030021336463001",1,,,,"0",,"0",,,
"20140730160830P030021354991001",6,,,,"0",,"0",,,
"20140730160830P030021354991001",5,,,,"0",,"0",,,
"20140730160830P030021354991001",4,,,,"0",,"0",,,
"20140730160830P030021354991001",3,,,,"0",,"0",,,
"20140730160830P030021354991001",2,,,,"0",,"0",,,
"20140730160830P030021354991001",1,,,,"0",,"0",,,
"20140731090205P030067530641001",6,,,,"0",,"0",,,
"20140731090205P030067530641001",5,,,,"0",,"0",,,
"20140731090205P030067530641001",4,,,,"0",,"0",,,
"20140731090205P030067530641001",3,,,,"0",,"0",,,
"20140731090205P030067530641001",2,,,,"0",,"0",,,
"20140731090205P030067530641001",1,,,,"0",,"0",,,
"20140731094626P040064693111001",1,,,,"0",,"0",,,
"20140731104337P040064802807001",1,,,,"0",,"0",,,
"20140730124157P030063963383001",1,,,,"0",,"0",,,
"20140730124231P030021060415001",1,,,,"0",,"0",,,
"20140730124256P030021060911001",1,,,,"0",,"0",,,
"20140730132842P040027116637001",6,,,,"0",,"0",,,
"20140730132842P040027116637001",5,,,,"0",,"0",,,
"20140730132842P040027116637001",4,,,,"0",,"0",,,
"20140730132842P040027116637001",3,,,,"0",,"0",,,
"20140730132842P040027116637001",2,,,,"0",,"0",,,
"20140730132842P040027116637001",1,,,,"0",,"0",,,
"20140730133021P030021134463009",3,"FUCINARO EXCAVATING","470529509",271908,"1",,"1",,,
"20140730133021P030021134463009",2,"KIEWIT POWER NUCLEAR","273092785",311261,"1",,"1",,,
"20140730133021P030021134463009",1,"KIEWIT BUILDING GROUP","203184744",549747,"1",,"1",,,
"20140730164944P030003471833001",6,,,,"0",,"0",,,
"20140730164944P030003471833001",5,,,,"0",,"0",,,
"20140730164944P030003471833001",4,,,,"0",,"0",,,
"20140730164944P030003471833001",3,,,,"0",,"0",,,
"20140730164944P030003471833001",2,,,,"0",,"0",,,
"20140730164944P030003471833001",1,,,,"0",,"0",,,
"20140730165048P030005448805001",1,,,,"0",,"0",,,
"20140730165112P040027235469001",1,,,,"0",,"0",,,
"20140730180748P030021377231001",1,,,,"0",,"0",,,
"20140730181217P030021378063001",1,,,,"0",,"0",,,
"20140730225015P040027393693001",1,,,,"0",,"0",,,
"20140731094729P040003286137001",1,,,,"0",,"0",,,
"20140731094758P040021120447001",6,,,,"0",,"0",,,
"20140731094758P040021120447001",5,,,,"0",,"0",,,
"20140731094758P040021120447001",4,,,,"0",,"0",,,
"20140731094758P040021120447001",3,,,,"0",,"0",,,
"20140731094758P040021120447001",2,,,,"0",,"0",,,
"20140731094758P040021120447001",1,,,,"0",,"0",,,
"20140730140252P040020763519001",1,,,,"0",,"0",,,
"20140730140311P040020763743001",1,,,,"0",,"0",,,
"20140730140451P030021212847001",1,,,,"0",,"0",,,
"20140730154747P030021342447001",1,,,,"0",,"0",,,
"20140730230228P040027400413001",1,,,,"0",,"0",,,
"20140731081715P030003518841001",6,,,,"0",,"0",,,
"20140731081715P030003518841001",5,,,,"0",,"0",,,
"20140731081715P030003518841001",4,,,,"0",,"0",,,
"20140731081715P030003518841001",3,,,,"0",,"0",,,
"20140731081715P030003518841001",2,,,,"0",,"0",,,
"20140731081715P030003518841001",1,,,,"0",,"0",,,
"20140731082122P040021093199001",1,,,,"0",,"0",,,
"20140731094954P040021121359001",4,"BERGDORF GOODMAN","954119509",133998,,"2015-01-31",,220,"4","MONTHLY"
"20140731094954P040021121359001",3,"ABM JANITORIAL SERVICES NORTHEAST","200928900",105600,,"2013-12-31",,96,"4","MONTHLY"
"20140731094954P040021121359001",2,"VAN BLARCOM CLOSURES, INC","111598511",358233,,"2014-06-30",,129,"4","MONTHLY"
"20140731094954P040021121359001",1,"PERRIGO","133785453",442649,,"2015-08-31",,132,"4","MONTHLY"
"20140731095122P030021774623001",1,,,,"0",,"0",,,
"20140731104658P030025493149001",1,,,,"0",,"0",,,
"20140731104748P040064809159001",1,,,,"0",,"0",,,
"20140730231831P040027403981001",1,,,,"0",,"0",,,
"20140730233750P040064143479001",1,,,,"0",,"0",,,
"20140730233823P030066923937001",1,,,,"0",,"0",,,
"20140730233839P030005485685001",1,,,,"0",,"0",,,
"20140731000758P030021584863001",1,,,,"0",,"0",,,
"20140731010707P030021635023001",5,"MURPHY COMPANY","430705361",239708,"0","2014-12-31","0",6.45,"1",
"20140731010707P030021635023001",4,"GROSS MECHANICAL","431375553",270375,"0","2014-12-31","0",6.45,"1",
"20140731010707P030021635023001",3,"FRANCE MECHANICAL","370758255",292153,"0","2014-12-31","0",6.45,"1",
"20140731010707P030021635023001",2,"URS - WASHINGTON DIVISION","840880121",694249,"0","2014-12-31","0",6.45,"1",
"20140731010707P030021635023001",1,"GRP GROUP","370903009",1192316,"0","2014-12-31","0",6.45,"1",
"20140731045222P030021707647001",1,,,,"0",,"0",,,
"20140731083525P040021097519001",6,,,,"0",,"0",,,
"20140731083525P040021097519001",5,,,,"0",,"0",,,
"20140731083525P040021097519001",4,,,,"0",,"0",,,
"20140731083525P040021097519001",3,,,,"0",,"0",,,
"20140731083525P040021097519001",2,,,,"0",,"0",,,
"20140731083525P040021097519001",1,,,,"0",,"0",,,
"20140731095727P030067599409001",1,,,,"0",,"0",,,
"20140731095916P040064722503001",1,,,,"0",,"0",,,
"20140731105717P030065464727001",1,,,,"0",,"0",,,
"20140730155148P030021344063001",1,,,,"0",,"0",,,
"20140731100013P030005548821001",1,,,,"0",,"0",,,
"20140730151936P030021326575001",2,,,,"0",,"0",,,
"20140730151936P030021326575001",1,,,,"0",,"0",,,
"20140731092043P040064628679001",1,,,,"0",,"0",,,
"20140731092051P040064629095001",1,,,,"0",,"0",,,
"20140730152327P040003231017001",6,,,,"0",,"0",,,
"20140730152327P040003231017001",5,,,,"0",,"0",,,
"20140730152327P040003231017001",4,,,,"0",,"0",,,
"20140730152327P040003231017001",3,,,,"0",,"0",,,
"20140730152327P040003231017001",2,,,,"0",,"0",,,
"20140730152327P040003231017001",1,,,,"0",,"0",,,
"20140731092408P030025409645001",1,,,,"0",,"0",,,
"20140731102056P030025477693001",1,,,,"0",,"0",,,
"20140730122036P040020734799001",1,,,,"0",,"0",,,
"20140730152402P040063599095001",1,"GLENN GARAYALDE, MD","223058065",5817,"0",,"0",,,
"20140730152504P040027169965001",1,"GLENN GARAYALDE, MD","223058065",6035,"0",,"0",,,
"20140730161702P030005444357001",6,,,,"0",,"0",,,
"20140730161702P030005444357001",5,,,,"0",,"0",,,
"20140730161702P030005444357001",4,,,,"0",,"0",,,
"20140730161702P030005444357001",3,,,,"0",,"0",,,
"20140730161702P030005444357001",2,,,,"0",,"0",,,
"20140730161702P030005444357001",1,,,,"0",,"0",,,
"20140730161819P030021356575001",6,,,,"0",,"0",,,
"20140730161819P030021356575001",5,,,,"0",,"0",,,
"20140730161819P030021356575001",4,,,,"0",,"0",,,
"20140730161819P030021356575001",3,,,,"0",,"0",,,
"20140730161819P030021356575001",2,,,,"0",,"0",,,
"20140730161819P030021356575001",1,,,,"0",,"0",,,
"20140730162031P030021357503001",1,,,,"0",,"0",,,
"20140731092430P030065353351001",1,,,,"0",,"0",,,
"20140730145118P030066155809001",6,,,,"0",,"0",,,
"20140730145118P030066155809001",5,,,,"0",,"0",,,
"20140730145118P030066155809001",4,,,,"0",,"0",,,
"20140730145118P030066155809001",3,,,,"0",,"0",,,
"20140730145118P030066155809001",2,,,,"0",,"0",,,
"20140730145118P030066155809001",1,,,,"0",,"0",,,
"20140730152901P030021330719001",1,,,,"0",,"0",,,
"20140731102507P030025478973001",6,,,,"0",,"0",,,
"20140731102507P030025478973001",5,,,,"0",,"0",,,
"20140731102507P030025478973001",4,,,,"0",,"0",,,
"20140731102507P030025478973001",3,,,,"0",,"0",,,
"20140731102507P030025478973001",2,,,,"0",,"0",,,
"20140731102507P030025478973001",1,,,,"0",,"0",,,
"20140730134528P030021165279001",6,,,,"0",,"0",,,
"20140730134528P030021165279001",5,,,,"0",,"0",,,
"20140730134528P030021165279001",4,,,,"0",,"0",,,
"20140730134528P030021165279001",3,,,,"0",,"0",,,
"20140730134528P030021165279001",2,,,,"0",,"0",,,
"20140730134528P030021165279001",1,,,,"0",,"0",,,
"20140730134611P030021167535001",1,,,,"0",,"0",,,
"20140731084012P040021098783001",1,,,,"0",,"0",,,
"20140731084020P040021098815001",1,,,,"0",,"0",,,
"20140731103009P040067018161001",1,,,,"0",,"0",,,
"20140730131522P030024961693001",1,,,,"0",,"0",,,
"20140730141605P030021238879001",1,,,,"0",,"0",,,
"20140806075227P040073492807001",1,,,,"0",,"0",,,
"20140805112609P030028277565001",1,,,,"0",,"0",,,
"20140805113601P040030311885001",1,,,,"0",,"0",,,
"20140805120600P030075020785001",1,,,,"0",,"0",,,
"20140807113841P030074994551001",1,,,,"0",,"0",,,
"20140805122835P040072343431001",1,,,,"0",,"0",,,
"20140807122821P030025978127001",1,,,,"0",,"0",,,
"20140805090610P040023257551001",6,"E. ARMATA, INC.","132548273",72478,"0",,"0",434,"4","MONTHLY"
"20140805090610P040023257551001",5,"MORRIS OKUN, INC.","135634645",57288,"0",,"0",434,"4","MONTHLY"
"20140805090610P040023257551001",4,"FIERMAN PRODUCE, INC","135609792",59458,"0",,"0",434,"4","MONTHLY"
"20140805090610P040023257551001",3,"D'ARRIGO BROS. CO OF N.Y.","135545523",75950,"0",,"0",434,"4","MONTHLY"
"20140805090610P040023257551001",2,"NATHEL & NATHEL INC.","132685629",100254,"0",,"0",434,"4","MONTHLY"
"20140805090610P040023257551001",1,"A & J PRODUCE","132897375",123690,"0",,"0",434,"4","MONTHLY"
"20140805092400P040072168263001",1,,,,"0",,"0",,,
"20140807085857P040031248493001",1,,,,"0",,"0",,,
"20140805165753P040023442239001",4,"TRAUTMAN & SHREVE, INC.","133630476",289395,,"2016-06-30","1",4.02,"1",
"20140805165753P040023442239001",3,"U.S. ENGINEERING","440470840",995728,,"2016-06-30","1",4.02,"1",
"20140805165753P040023442239001",2,"MURPHY COMPANY","430705361",216073,,"2016-06-30","1",4.02,"1",
"20140805165753P040023442239001",1,"HEATING & PLUMBING ENGINEERING","840440524",187492,,"2016-06-30","1",4.02,"1",
"20140806112009P040023723983001",1,,,,"0",,"0",,,
"20140806152722P030025869295001",1,,,,"0",,"0",,,
"20140804174639P030024241647001",1,,,,"0",,"0",,,
"20140806153247P030073829143001",1,,,,"0",,"0",,,
"20140805140225P040023371359001",1,,,,"0",,"0",,,
"20140805181952P030024971663001",1,,,,"0",,"0",,,
"20140818151545P040029517023001",6,"ALBARELL ELECTRIC, INC","231688845",60739,,"2015-08-31",,5.05,"1",
"20140818151545P040029517023001",5,"MARIANO CONSTRUCTION, INC","232168660",81903,,"2015-08-31",,5.05,"1",
"20140818151545P040029517023001",4,"APOLLO GROUP, INC","232537323",86320,,"2015-08-31",,5.05,"1",
"20140818151545P040029517023001",3,"G M MCCROSSIN, INC","240837316",112832,,"2015-08-31",,5.05,"1",
"20140818151545P040029517023001",2,"MCCARL'S INC","250955049",139413,,"2015-08-31",,5.05,"1",
"20140818151545P040029517023001",1,"EDWIN L. HEIM ELECTRIC CO","231265924",219825,,"2015-08-31",,5.05,"1",
"20140818153754P030007791957001",1,,,,"0",,"0",,,
"20140820101028P030036832141001",1,,,,"0",,"0",,,
"20140821133904P030094791511001",6,,,,"0",,"0",,,
"20140821133904P030094791511001",5,,,,"0",,"0",,,
"20140821133904P030094791511001",4,,,,"0",,"0",,,
"20140821133904P030094791511001",3,,,,"0",,"0",,,
"20140821133904P030094791511001",2,,,,"0",,"0",,,
"20140821133904P030094791511001",1,,,,"0",,"0",,,
"20140821134005P030094792327001",5,"CBF, INC.","942379973",1283479,"1","2014-05-31",,8.42,"1",
"20140821134005P030094792327001",4,"ROSENDIN ELECTRIC","941242813",3410569,"1","2014-05-31",,8.42,"1",
"20140821134005P030094792327001",3,"MCMILLAN ELECTRIC","941729373",1735974,"1","2014-05-31",,8.42,"1",
"20140821134005P030094792327001",2,"DECKER","940423210",1652437,"1","2014-05-31",,8.42,"1",
"20140821134005P030094792327001",1,"CUPERTINO","941403967",2702369,"1","2014-05-31",,8.42,"1",
"20140825070649P030032475839001",5,"O'CONNELL","160950645",63588,,"2015-05-31",,3.55,"1",
"20140825070649P030032475839001",4,"BLACKHAWK-NEFF","251220937",61415,,"2015-05-31",,3.55,"1",
"20140825070649P030032475839001",3,"NEWCO ELECTRIC","251545393",68057,,"2015-05-31",,3.55,"1",
"20140825070649P030032475839001",2,"NE OHIO ELECTRIC","341921661",276234,,"2015-05-31",,3.55,"1",
"20140825070649P030032475839001",1,"CHURCH AND MURDOCK","251213430",259962,,"2015-05-31",,3.55,"1",
"20140818154518P040029520863001",1,,,,"0",,"0",,,
"20140819140017P030096255825001",5,"BMB LEASING CORP.","133078012",608451,,"2015-03-31",,7.75,"1",
"20140819140017P030096255825001",4,"BIBEAU CONSTRUCTION CO., INC","132600503",625537,,"2015-03-31",,7.75,"1",
"20140819140017P030096255825001",3,"ECCO III ENTERPRISES INC.","132754124",587465,,"2015-03-31",,7.75,"1",
"20140819140017P030096255825001",2,"PCT CONTRACTING, LLC","274012515",871181,,"2015-03-31",,7.75,"1",
"20140819140017P030096255825001",1,"YONKERS CONT. CO. INC/PLAZ","132981331",622965,,"2015-03-31",,7.75,"1",
